variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,page,sort_order,embedding
food:108307:delicious,food:108307:delicious,美味的米饭布丁,食物,米饭布丁,3,,,食物,468,W0ybPcDGOD0Fk9Q8LIzxPZCQH72TBr89C4Qhvela4bwsDZg8q9puPPxWxr2Tl9I8nQNtva6URj08IZM935Z3veHaOD3rQOq8xu2APb8lh7w862G6FZmKPbh75zwFUFY8y7t6vG5+8jwrg3u8CWSVvTXqWz11E3Q9N42KPReh8Tu1wI+763+BPSbeQr0gZb29sQpePamuqby/K309MXybvVws3zzzGCQ91qKAO8wmMbwRX3+9ecprvbebB70wr2U95HqAvT8HRzsfcoS7eciGPYyyGj0cb4M77jAvvWM6z7zHtzk8iOgLvVebUr0FEv287xvDPddGj7ziRgO8fjOmvThFWL1PeJ88sDa+PaLznDxl5Ly9/9AQvbyrhrxykP497DXCu/tXIrylogg9yMCKvSQidjzbx689Z/Z5vcMPiTzv2Jg9XvKDvSr9sb0RJqM8tcgtvWwGbry1/Ns72/mEvdOlKzzjjNC9WYv1vAedAj1Ftp49jbYzvczv8jqq+xg+bWKJPXmlkD3cAxG9jY2evFynwr1RVmu7RFdovZ4Qw70RWJW7PzGPvFRtm73Fzwm+OJ3yPM0Co7295sA98wqQvftayzyEmfa9zRrNvF/wLDuC2v86EPN8PRbhTT3cpcw9/I1QPXXznbypSko9SnnaPcUsV73A4H+9i5cNvnhMDz1az8g8glW+vJAzXD2zN2o8UYg/vSg1kL1iVEW86WC+vNfd57wq5AG+SfuHvVQLCb4Ul2k7pUi6PTnOaTyQovU9/76DPEvH0TyFDAY9O6C0vIJjhb2uyNk7nXZ7vN7ZAr7QrqC9W+SmPdLBa7y2G1G7l9XHPDtzJbyLaYI9aod9vKAolz0ZWg++p3qVvI48rD29Ao28Dcx/vPIDqLzpFyk9cM7evQfJID3pm5i9C2QLvWaviT1hmpG9NRCrOyq5mLyzEYc86eTGvPQ2Cz5PD2C94fpDvtxBD7551xy7S1QmvAfYJ7yFMMo7lL/MPaZogbtN92k9EkZXPQMsMjwe3yc+gJkFPtv0070LfTg7LZuxPbDrEj17kaa8FuHePYObOz396pw98MclvJHGM73gA4m8n2iKPUZvx7wJhGG7FBtyvSexBD0MdY894ENFu+H0fDzFjL88NV+2PBjsjzovsow85WcXPYrqNj2Ot0o9G1vuvHLFmzvaRKq8g059PHwEfr3R42+9SV36vRSCML1yBT298TioPZLegT3KIou98oX6vCm+Bz4gO5y8dSLuvJLgQj0p5bC9myPGPP10Fr7BX+A8Iv69vVoTLb2yWFy7DjajvQ6JZ7xd3EW7dBYjvrVf7j19uxY8t/5QPFPs6rw381C7b/kPPg6JqDq99nu9Bd6Puw==
food:108307:normal,food:108307:normal,米饭布丁,食物,米饭布丁,3,,,食物,467,sHr8PfMDDz1xkGO9//C7Pdxi8Tzb/tc8+9Q5vGKDnTxAwj+95xIMveBqU70hl2s9VWuxvCK7vrypGFE9TMJvvGG9ND2/kpo8RhkfPLN/n701Kpg6bXqyvCz4OD3U8v+8hYq2u01ciTwWvBk9mOAGPZ9U8TxCu/A8unqHPaw1Rr03MpQ9pW3UvHU2AT0/qlK9ycFcPUqeJzvlq5M6BL2rvXAl3jzXJY49Vc0hva6hn71daT29/I3lu5a1hL1nm8g9F8iivV+cHL2kkow8K1ZPPXDQkrwqWyS9PnP1vGIXDD3kJxS9cBTIvcXyBr0Pe7I79IjDPAInNz3y9zW9dygKvn+kLb3IgV88TK4EPTUqSD0Rzxi9QtavvFygXT0bVtc9hSuAvLrMnDu9Uks9qY8xvXQajr3l/xo9zoV3vQY40zvsAb09RRFPvX7vmb3a4I48r+4nPanfS71xvsc8+CYBvq5Vvbytk9q9lqSUvKBcVj36EbM7dROXvbGudrzv6sc9oIgmPXmqAD4ce7e8IO7wvdHQnb1veP+8fYiRvRLKS731MJC7IXCvPWKjubwkw7K9ydV6vSE3Or0pApY9NGMXvvzKfDzs85C9rC3sO09W2D2u7DA9JiNJPU24aD0qhJ090t0CvIwCy7w0Ud07tvFEPSWAEz0ynCk89wSjvSvEtTzLUlk9WLK9vKcgpD3Ii0s9addLvcuavbwU0WU9MEqavD5kJT1GxOu9q2sivDFBar3tTIe8UorQPfGfQj1wFzo9ORHfvSjJibwLZdU88c8lvINikr0ERxo8OemOveszA74F8dO82FjwOwfLAT07CSw9kFMPvcS7SL3rHdM9wV6kvXz2tD1OpsW9f/IpvQGIOz24qGg9RspiPcDxLb0xV4+93uquvXWTqD2x3cK9r58fvfo8LLwGrUc8wEJWvV52f702UAO9PDNiPDE+LD7vgd+9jfNUvtVD8Lw3e1i94I5wveBNejye6Rg731ekPSLRlzzFq0a7ECy3PGlCGr0hjbU9JHwlPssRrb1y39S7fbDgPYNzgD3iBUq8QYKcPUdwdDpgq849DhpRvKJkgr2Myiu9QkGLPTc4MTyNflm92GGxvfAOdD1C6009Jg2OvNERXjzo2YI7yW60va/UqzzjVkk9VseLPEWYBT3DhI08WBl4vbGM4jtWFmu9+PTjPMag0bvmRoG9at2bvT5yn71qnSq7HgHIPTLnhz2M58+9dhKzvOTfEj7gwo07zeHyuiMxcD3IG4S96wpsO7/nFb5mdlG8sOa0vRX8271bYy+9euwBvGFXFr1rCIo9KP4SvgBRCz4Z35w9hYtJvSeomztoldk8TW/5PSTpnz1K1zu9QbGKvQ==
food:108307:weird,food:108307:weird,奇怪的米饭布丁,食物,米饭布丁,3,,,食物,466,ffbOPc2lET121Gu90gwBPhUxsTz2CD09jS6KvMNFLjzYwyS9qSxmvA/VR71AUEQ9teNNvVqCkrylqwg9UafgvApfLj07JxQ9KkpnPPI8m70jv4K75d5nu4GgqjxfPWO9fbCGPBUAQ7xw/uA8P8FdPMLg4jwNQNg8F7quPT5k8byEDqQ9VCmEvFZyMDyhhp69oUepPUaQF7zc4+g7sdOnvdpIHT10zY891cKtvF65jr0dQoa9Zzw+vc6Qbr27AsA9LxKvvc3bF724Ziw8jOrxPAuLmbyoNw69YhrhvJGpUbtb7iq9z165vcfHgbzg4qq81WsdPailFD3XLLu8wlsKvulcOb1SH5k8tfT2PLIuYz3Rkb286XyvvEd6DD2+geI9C4K8O74+P7yvBVs9wW0xvYQLp70K8FM9br9cvcKH2TspU9k9lrQevW0AeL2mdog8FUEYPeUQHr0U8hE9Jeb2vSraNrxuerO9uLKEvCp2VT3SBaI8/Ac/vWa067wls+c9KZ0lPTkk3j0X9wW9wIC9vV9lrb0C9wW8qlmsvU3oL71j5Cu8uYu+PTxj57y2m8G9P2BNvQuAYL2YT4I9M1URvtKWLjyCjWi9D8q9PB3GjT2s7ro8BcgkPYS9eD3GT4Y93iYmPEA3PbyAIbQ8xIpbPaTdPT1Hqw083GXKvVfIqzxAQks9SrgMvZL2gj38FRk9ubh0vb3pFb0Oe848kmcDvWoI2TxgMwG+/iadu79jY71nxCG86tLRPWbuBj1PbYM9sEawvYLt17tabQA914dUvPSCr72ZWWI8kNRwvfmjAL6kC/28VmWXPMhTCT0wloE9zpz/vCazLr0Ck949chGtvXdJlj3S4PS9EpRtvdvjIj180iI9pPJGPfVECb3SaIW9KBitvTwIqT35Icu92IP+vILGXbxoSV68nU6Rvcung70bjsa8aw4vPDBoHj46WN694Upevko/KL1o5Eu9NWtVvZsZILwgt+g8ic+bPdL/9jwAWGS5hBlPPIuHurx8I6w91o4gPkRG472sTy68aYLxPbxohD2QqdG8Lsa7PVnRCz1MLa49sXdJu6yShr2NXDe9vXVwPe+mnboJai2959mrvSfHbT39J0I9ZC1DO7oWFTvxyTQ8UDTcvbVpozzZlhY9NsevPB0q1jx5c6I6SXU3vVJsHLzEPlm9ADmtPHJjA73wGIO9RvG0vUY1vr33EOG7+HyyPfRUiD0CQ7y9fe0KvbsMID6hT5Y8gsZHO/XWHj2reJS989U3vJeTJL5rVNA7OIXNvY6N173Die+8RUaxvEvlLr2D9zk9o8ASvmwpED5filo9t5APvc+Cobt3wsq76qnpPQEAkT2XzKG9d7mmvQ==
food:108310:delicious,food:108310:delicious,美味的红烩兽肉,食物,红烩兽肉,3,,,食物,765,rI2DPNMTmbybIuY91LLWPCH+Wz11hj89Je7BPTgvgTzLN928nWfRvSNT3b2T/Ze9AcIQPUzQK71hrqW8rcHAvV2Zqj3MtR+9OFKoPOO067uXHQQ+noK5PamXHz5/MNM9Z0YAvt0fvj1tPq09SiKTvRcktT3MiTk9u0vkPNw3Srz0TuW9k0/VPHsWXrxL0Ra+SeKxvDNwgLwtFsW8YjnovIcIobsHAGY82DPbPYKo0z1Wrla9BaxOPT6e6jxg6yU9zvStvJHyFL1XSJo8LWkWPbPw3ruw4NC88MrAPQgA07xzYTs8+LzEPJQMWz39yKs9R2vtPfA+qLyy1ys8ZlJuPHRbRryVXT09YcaEPebOR7vXF6u863fYO26VEr0vkqK7QQyRO4h06jz0VSU7J4afPBE6Aj6VlbG7b8AFvLKahb177rG9/skDPW9kJT2jBh89nvZ0vSJaIb02bY09/QLcu9ywmj3gYsy9tdGRPAmDJr0DJrq7nDTDvQz2+jyCHBI+n/CUvVkvyTzwg628k0jXPVMjI715IRm8VAADPZhqobyqpSo9wLgOvpqwaz0MN3S9x245vQZfGz0gi3U82dqRPV2iDD0wE1G9240Uu4bWKDylmFk7zbiEO7A5ubsMeyS9RCuUvaVVNz4fRSs94n9zvXVUmr0+ElK9duShPHWlI7zBD408iFYmPHbiOD1o+ie9iNODvEuxIz2pnAM9E7m1PfhR/L2wKuS7JA05PZ96f7t3qQG+XzqXvCaEojyG90g8pxHSO5fvnjz8Zh89CoeAPQR2p73GBjI9YIArPTgJsr0nyoM9FnF7PSTyCb1eFYs9KPIuvTBElzzCfn680srMvQxvTzoW4q09ShzKPaDHRT3QjLe9VK8Vvqnr/DwZQcw9ZBUOu1oInb1qRBy9hPmrvXOZtT2OkP29Ud59Pc8UvT1mIb49UloAPiRFZr2pYHq9WdTxvE0Nhbw+SOi9eyHAPcgyjTxjgaO92Z7uPNe8drth+3+90LWZPcgjUD2bUqM9ezuXPG0tabxM3yU9ZjoRO1pxyDk4nyI9j0piPX1XVT12dX29sptOvHqYDjy0ZZI8BwiEvUG5tr34Q5S8lyBRPSfZbjzraH87kuwqvRbSZr1DIHa8pg7VPXEaN7xoLWI96GEYPuJLZr2ic749JRiEuxk76j020jQ9fRS4PO9DOz0ol/W8/RAdvTwOEj3ftQS8V+FpveJDc70S0KM9q4qgvQwt7zwpNW49UpyYOnd3bb2JmS89aj9pPAdeor0arZY9ZaR9PNdwPT3ec509XUH7vFYwfL1VPPI70qHJOjpVBL6LXjO9IPvvPWjpuT3liWm92UXSO5w4zDwOKI49+tEVPA==
food:108310:normal,food:108310:normal,红烩兽肉,食物,红烩兽肉,3,,,食物,764,7+zYO1CGN72I1U68t+G9vMpSCb3crY08B3QDPmwmeb2yjQi9Xih1u0mA1709/RE7mkE1PY5eUDzuMyG9pJDCvSciY7oxmP08I0Bwvf+T4r0y3IK8gs9OvckYFbwzAPU8SBvmvJ9szD2WQwO9JdhUPfh80DyqiIS8dOpGO2fHBD1YsE89eh3xPKqynLsA3429hypLvSC76LxwB/a9xodhPUzdgbzgOf08HvfyPe/1sD0tgj+8Cui+PKsRyL0H08U8DTnGvLCCGrws4sQ9/EVLPbu0vL2YuOi7Ib7pPc1uajwk2Sy9QwZAPY3stj1Wevw8vSggPYT2l71W+oi9xU4LPerEFrslpj+9qOTmPRpYY73R2XA90AtGPVexdDqq6qu8f6PYPIKfBr1HING86c5ePV3TpT3ieG29csswvQxe4r0SZ/O9apjSPNZVhzwYl+w8tDy9PPluqb2qUC090aEKvjTH3zum+3u9BbSXujOVWLw81LA8GFqqvUUy/7sL4P49ENzNvDHmmD0uwYY9tHHEuxxZhL0srS29S5dmvRzEpb3bz/87q82YvF1vhT08KZw8I0AZvly6tT1Sgoe9/oqTPaWpID1Lccu8OeLrPShnrz1md3c7Yq8EPTV/jrvN+vw7ec0YvRDXAj6njUK9PPaivX7xvLsdYvA7X0pKPfnT6b1yh/8812IOPRMW7DwjaMS9O0VtvX3M5Tw03x+9bPYoO/RFbb38LK26iatbPcIaSz5MYoe9Q/5gvYQiS70S3DS9cOAEvsudKbwg/f48+G2MvOH7Fb0RmZ49Dr2BvcgFqrsqQdg9g2SxvaNbtLyxKy8+4ZNivZS8EL2rCdI8QAWxvbohrD0HYwM+9aiIu7K6ijty1R48ge3evGrxPz2Fo2w93Xh7vabVfD3mm7O9YWWzvArdRT04lBy9KXDOO+cisT0HJAK99cWBPVtklT1ScYa8fqhFPUrVnzzVkIC8ZEOfukYrDD2zmDS9BJnXu/sa7bx79sG97tIavZAviD0GfKS8CmkmPUN3pz07j2G90cOvPfgvfD19RM498mePvW0JJ73SOXS9t0KHvZq+Vr24EPc8GvT8ve+2nL2UjRG9Qd2pPWLRlz0ag6+7ny1PveN3w71tOIm8WLhjvVOwuL0scy29WZb4PaVL6L32mpS9RbMMvbBhyD2X5529Cko/Pd95jLyiRFy935lNPKoTIj2TaF081D7LPOxt7bz+LDM950y6ustuC71PE549A0m/Pf0jJb6UwUI9Je63PKrR9Tv/JdK892mcvfjyOj0rQ2i9nH4IPNmEUr3rgio9gSyrPYP2172fkCc8R7TbPGIX2D25iqi7C2VXPauPsj0U5iy97aQaPQ==
food:108310:weird,food:108310:weird,奇怪的红烩兽肉,食物,红烩兽肉,3,,,食物,763,pd4gPff9gL3bJw+8egzKvFKY77wlqck8vQuyPd6zQLxsST88XH1lvSEE8b3q+R48WSaPPURW9Lz3Y+y8taoSvg/flzxujgo96fi+vLZ6Ar7dGci8j/iAPG3vjj28ooE9wQuyPC3X9z2zGYK9stRBPaSofTwHvZW8z7qzuLycXT3ECUU92WxrPUfoiLwO26i9kQ8tPTNxzL33XYm9rp4cPfEV1zppMEY95vWRPGPtSz3lsNo8uwGMvKAKl72hl4o8+yBnvYF59LzXQM88VDL3u5RDi70L/xS9EW1APb4yRzxzsn+8nt+RPNoUJD4UqVq7abC6vCLQCL3EMpy9ab7zPJikzrwuGb+9WfJQPQy6Vb0YzNE84uljvOWMAbwahp887xIePePghby+nfm8yN1ZPRFwfj2cYIK9uJ4BvQjJtL0s5Ze9Jzh3PRCiPT3H6Bs9kIijvG+SL73xV747DQ+NvewEEz00qMG9E5e8PCDEgz0Rlb47xvHRvfR6LTvdU809KSiJvMpEgT1W8pM8VgNdvavueb3bCYU93dC/vbnPlb0ltAc85CThPMhyHT1Xu2u9OwQhvtaVozzfnry9mTXMPS3YCr3+1te8SNmxPTCDBj1zxGC96aUaPhUktr2re5G9jX3hvFuEgD00QRK8+GHDvRuwBz05HF29FaNwPFdLtb2E9MM89LezvJu9oj1OEMe8CEeDve2WLT2xOBK9l3j/vPlZLrzHVbA8JUOLPS8tNz5E6QG+97lEvZ2dhr0v+te826Mrvaiz4Lvi2xs9PBzDvdsyOD0vH6w97sSIvWZmNDvzfq09fCOhvYOB1rw6Ogg+rs6uO4Tdz7z6KHC740LovN884D17lOg98HGlvJgeCr3XpM28ErY/varKEzxxMak9qY5QvevtOj3uAtG9fLvDuj2k8zu2DoG9ouPnvP9dnz3KhfY7rgUpPuaInj2Wedg8EC5sPWhMIjxOez29IuoMPSPXYj04JoS906fzvBSVjL2kx6S95bG3vTE7hD25X347JRV/Pc06mD1cAg29ASkJPmAKTT0Lgvk982GqvUzQb7xKr6O86PtcvXspk73gDdw99MOQvQ0Eir3LepM740Y4PaLzgT07h/07hP2EvXB7571B+Tm90nMMvqxPsb0LFSi9SInTPdfpZL02yvO92CccvS28/j2F0OG8piQLPviyNb3VlWW9yPbDO56FID3sZBs9rf+nO6Sa6DsAKcI8c00RO70MR71Mbog9uuCEPZNh5L3W5hg9JbWTvcYiPzyanAc9b6tBvdtrWj28iWa8U2yzvABqMbwBgXE72BIcPNn9mb0ofI28Q7wMPVfO2D0CAXS8GVBUPG0a9z2fLte8blXuuw==
food:108313:delicious,food:108313:delicious,美味的文心豆腐,食物,文心豆腐,3,,,食物,471,U032vUMaXr3SPGQ9UhgzPStDab03LYw97BHePTNIzzzAp7g8XTsevM+Te7vDtsg90t9Mvm7ooD3MdgM7keSSvTfoI70e0X08BcMdPdoODz142jm9V1PUPXIaIr19TMU99EjhO12BtDuVmhA9MJG2vc9OgD2WAYY7j0UgPeiZIjxdVva7q2z7vIlBYb0UhDO9cWwkPd7bDr2qPvQ9SdIEvEdDHj0OSQg8gCSyvLx4Aj0egMS8YMvEveTAKjyhhRk9v82JPG46kD3OKuK9RtFJu6hPyD3FHAo9RNENvRODTL7ZtOA9waANPcvh6rpujgW9gaFZPBIfR74avG49uFSyvZSrlr3yFME8cykQPpaxBT32pOG9nCWhPOe7Vb1+4G89X7OhvAvaIjw2dAW8iv0DPf00rD3K9xO9Pbb2vWt/0LyMBFa9LMQ5PagpNjy69Zi7j7fOvYwkpL0IwoC90IvaPC7u5b0F8s68R0omvRFiAr2Pmvw8PkwRvS2XgjzrsNQ9D0OCvFK9TT1yC+88WkeTvD/ttjx14js9OblVvYOFtL1ymY+9wlAHvfIkmr1ZhVG9zw94PUWN0jsa7x+89gXSPcoHmbxWwa69XpjIvRbN6b0CiZa89SepPXgY/LxJ0fK8NEi+PdIkgr3zya09m3i8O4h10r1wVm69Lfy2vWNolDvyR6a94LepvKOpRT029v69OKjiu0betL3TLgS9R2IvvBFQDTybnWa9sWgdvdSCmjx3EMY8UkGGvYzeAT2l+kE9U4iKPb5/Xb0XeSC94EnTvTkKwrxKkIq8JAMuPIZzkb2yBi69tw1YPadGJb59hJe9CnUVOWXLCrztp8S9BSoavZQzwTydeUG9F5jovEqfyD0hnHy9gGefvNelTD2XzOE98g4GPUeYs72hI4+9xMCEvRNFnT320/u9OxKuPT6gRT197e87LORPvUYfcT3zzVs9fqjAPIowVr2Anpk9vd8CvUElAr2siCY9KDjSPOVyMjwUMJY95BZWveLGtz2hjqs9ggYrvT3ytb1Xa6I9zbEzva3ESL0AXrE9FV7Qu/jYerwAsz09f+YQvbdqET1aFYg8ELwXPItDbD3WRzo9f1a/vTei7L2HZDW9HWy4vaAygjsr7fA84u/wPQu+trl8KZq9yPBxPTGZkT2kU1k7Z3MmvX9HPLvQ5W69UVo8uwG31LxMeUI67NypvVc6lj2yAUa6ZMWhPDRkIz0xCIq9Zz1OvegUWDymW3S9UivkOtpYZD2SkRm9t5IdvZ9Jhbyrjlw8uA8hvW24tjxE2ks8FQcLvopviDsb2IM9mKahvJDhMDxmuG+9nAmLvMq8pL1Qqa09nk6YPJPIOj0SHPI8XZImPQ==
food:108313:normal,food:108313:normal,文心豆腐,食物,文心豆腐,3,,,食物,470,Fq3wvUmCBL7X7Oi8LIqnPPq6grxA1jo9kd4PPjVmBT3yDoG7dT6KvebFbz3vBg0+X/UTvoLWG7yTbq487y1lvTFqiLwCTAQ+pUN1u+yuKz2gL429eqQIvUuCMb1vugU92AJJPcgNS7xyDJc9V22XvV1pxDyO1Do8SZGEPaQWHLxCkEY9nQrovUh7Iz17jYa8RVeSPVHQpjzpGgg9o88jPY7tIjy7bJk9ZgG1vfteM700qs+8TS7nvUVHhT26yU09FCFFvFDBfDysze29zq9VvdcMbz3xum88SY/JPFlu873v6no9rEyqPFA5vT3cxci85NxevUR49L1cWqc7a9/zvTaNi734xTw9Ceb4Pbq7pj3Q3Cy8pzMxPRzGorwZ1L48citXvQ7PyTxWcoM9EAr3PIy7mTtaeBm9VWigvW7acb3+5Su8gf6GPa5gTT3yP0E9wKTJvJAtF74964q8Eh5ivUXuH76weq27/4WOvT733Tt5Uw48iB6Lva6FnrzGXcE9bw7zOuOboz0OEY89VRmOvSX4zj1/bJI96NtovVdhTbweiwG9EyCaPfJmqrwZEQ+9xJ55vTPrSz1BlZK9tPNjPcWugL0x0hq9r5qsvCcoA72G4/e8VrRbPf5guLx/Kja9wwnMPZnisr1DPBg8l6Yet2GkGb2v4dM7FJsxvWr5yLguwoO9xHUAvcCSaT0ldbu9VgIbvaAA6L2M6wK9nsKVvA34oz0KDpK9nIj1PM9wzz25VQc9aJJwvf/1xTx6K126/n5VPO+Jw73HhOm7D1iTvXVJgDsCLWE9KPqEPEYWl72z1Cu8m0hzurek4b0RqQa83Z2BvFRiJ70PeZa9LFxavdJR5jzJH6+70bARvmgQ1DzMxkM9yLnIPEKrMj3mRzE8c67jPYAXv7wtUOy90aS3vTVn4ru181C92ExaPdZh4DygFUi9nUn/PH4SCT3nRU08cLuuPI23UD1+M3A9BkgLvim7E71ErcA97nLRPMTynj10Zu68ht2dvZeTIj0MOcS8q9ANvek1q71KoFk9QXEWPYZC/bzggu89sFqlvOCYO7w5VX09WYIqvawYpryjRNU8hOJhvNnAvz0OSfE8o9cBvtsgHb5fsZy9NbK+vcYgETw4UJM9HdMsvFn4Aj2Hza69rfu3vMSigjwJmHK9FQPrvdNvEj1HlLq93X+fPPAn4rtJ2EU8hK8mPBMWITwYBro8jvJ9PdKS4jwnTZm9HH2evSu6krzXKU29FUspPSQY2jye7lS9seA+vUDxCrwKqKg8Bj+ivUjtlb0tbYg8PLjUvdQsrbyM5Aw+22wXPYIOvTva9/G8kGvJvd3ej71mtvA9O7c5PCUf5j3lXGQ9zZJTvQ==
food:108313:weird,food:108313:weird,奇怪的文心豆腐,食物,文心豆腐,3,,,食物,469,I9fCvdom+r3FXe+82/WtPQRwNzsF1CQ9atMFPpVuN7zY+qG8Y9+CvRYJMz1APiA+FoAXvoiTsrwRSFY9p+WqvSlq+Lwx4SE+WjEvPRe6Hz3JXvC7nN6Mvbe5gb3LWLQ70fyEPDrDnbw2J4s9GwnLvXIHDL00Ctc79+iuPY25fTvMNVa8Zj7dvc2IMjzuajM9Wyp1PRDNzjx1jEk9VjN3PO9ksDtu+G49z7hhvWMX5rtRvTu9OrETvrK60D2lfYE9ueHFO5SD6DzsXgK+p+fbvF/AVz01egg9mCMWPJTun718nDg9Rs6OPCb11TwgZN67gsG2Oxx7471Ub+k7qrbNvWWujb38I5w9ngoFPmrKBz1Tfey8VjrsPTROvjsP28g8e2RqvdflaryNDUU95WvOPINHET0TcKW8I/FsvZrZh709pB48Nu23PcnsXz13a2Q9PvnJPPiHxL2xdau7AagJveYoEr7dtC89TwEJvj2xTby1LlG7dQ5OvQLPXLsNA7g9GxPavPJzZj3Q9hQ9MUKvvII5uz2HooU9VfuhvaWP1zwHEiu9hviMPXoucDp3JLy82HhEvYJnMj03bk+9ackXPf38Dr2DpWK9FlCWvOt1Qb3yu+m8OGKAPSAK3Dw0lyO9mndqPQ3Yh7z/uQg98U9GPNQTgL1RmSG6luuivXM2jrueKou89rjuvLOATj1eQcC9YJD0vLVBm70cIDi9L7tgPOCsiT1KHr+94jMOPb4thj0Mtcs9fCmnvbl2ST2sGay7TNa2Op2RLr0c/Mi8qkgrvY59Q73awqg9tyb9ujuL5L18zEG8gcZYPAxexb1yqQK9+VDgvdcThb1x9SW8RyrHvf+xYj0TZVM8hHAUvjLkozwHBGg9NHr9PNpjjT1IeyY9cYABPrs/wDxMWAi+OuOovRyQ4LxpvoC9iyjOPOkUGz16Q1u9OGDpvBUqrTxUKK+8paG0PHy39DwEEwk9lunlvT3rBL2YlKo9/QE4PHJhaD2HDFK7d5UGvajhOz1ZHq68OKCzvWQ+273ooTQ9Ku6BPYTtbLxMtA0+d6wyvLXEn7vLGaE8XfJgO9loHr0hnyw9oGHEvFXoAj6xtRs9pt3svQDOAL5a4D69ZI5PvRDQmTwM5Ew9SeoHPD7+sj1D5p29mOCSPDzigDq9a++8Jwwcvc2hNzzFNq29OuHRO3TyarwxcZU86IRpOw5+SL0/z0y8tHWNPViOXj0DmpS9/HSgvZbZFz2TSL28feJtPc78vzsAiES8L6u2vJK/Nbxq/yQ9nptnvbCbx73uy1c9f5fMvaqkgDtwHes9vlwFPVSdbjxbQc290mq0vZ2C6L0P6Bg+RDtAuf8pWz3g/gU9q+rDvQ==
food:108316:delicious,food:108316:delicious,美味的辣肉窝窝头,食物,辣肉窝窝头,4,,,食物,865,NNITvXShsLwCKks9OZidPb0W4jywFh89OsstvQuAbzx6kgA9jPeHPR/qQry/0/i8RY1YvdOG1rw95Qo9cAd9vUn8MD0DrWy9WGmavD0HLD34MU+7is7jPSrZhz0DYws9M4XHvNGfPT2H+p08LK2nvSpbPzy681I94I6rPYiMBbyThh+9A7+EPWhmC75tKZI82U+dvV60U73a2029eMmKPedoLjtsYgu9rZ9yPJNy4D0Y2qQ9vtzxvdV+GT2vpCU9Uj6mvTtFtzzxbcU8ZLMhPdlQ4z0MK6Q9X98LOytCnL1q/rA7EGe+PTUpXr0T1Zk95y7QPR0JBD3CruI81PeRPPE8U72BkZe9vfrnPVFnqb38uSO9o6O9vQLnPDrNFDw8PO3yvA0Lgb3A1Yg9fxmMPFxTMz1B/uc9suxUvXHaEL20j6K85AqcvBWajL1cr7E8IJkEPVd0ND0x3Ki98MOpvOVceL2i+Eu7mj/jvfSl3rz1MNo9Xi0EOolkgr1C4De7qmwQPTNQbLwXx5K8oZuBPTV3ojyrJgo9kvs7vWveRzxhJRg+/6OfvPuDQzzrVLO9gLqJvQhpcjxXXyc9AO2uPWyqs7tLXAm9+fIuPG9rib1/2KY8yGTxvKXTOD1G6Oq99OCbvMIf0j2yFTE9DS/RPeo4kL0ElUc937BWvb2cEr0gRwG8P0+ovWumXzwNubm7YqYbPXPmSLzAW1W+tSARPV1VM71ASX89eRIQPBgZBr4xhIK8xtofPMLiu7uFAm09RZYOPpwWibsufry9ORMOPToHSry1KxA8ThpcPeyn5b2N1KQ8ti1AO3bIWb0Nx2i8ixLVvKyk2Lulu/88+qWivPwwGb5M8B+9+zetvJKBIz7Typu9DhAZvv7G3D1csoA97/1vvKZHMb0UEKa8gO5dvX4AID52WI66CJGhPVAJxz0EltW7VXizvVfQcjtg5aa8xghRvcMnd73j0dM9H4KUPSLbR72nt0W93igHPq/0qLu08K084wmcPXIw5Lz23NM9IpSevNU3KL02RpQ81JSBvNE+fDozEio+X5AAPu28oLy+1DW9dczIvP4pnD2D05S5EzINvQj9gTpFHjC7yYNQPJkKE76bKau8qCyYu3qVdT359AO97woIPkuGkr1usIO8hhCmPO+vBb2tODk9+BKgvfoQgz15eqA9JmlrvWBYUzyaCYS9hwyzve8lBD28D5Y7moCLvUvWUL1CVXI9z+B6PTihbzzoW0g9s+E2vbU1A7xLsh69G8+bPaA2pjzNiOM9RAqROIoNIr0sdGQ78jkLvfUiYD2miLE75dycPfbUZDyRasy9fQO9PSpaiDvXR1K8cExmPV55Gb3IR4E9gsMFvQ==
